	Unnamed: 0	genome_id	resistant_phenotype
0	38298	562.2256	1
1	38316	562.2278200000001	1
2	38335	562.23244	0
3	38345	562.23267	0
4	38355	562.23563	0
5	38365	562.2356	0
6	38375	562.22824	0
7	38394	562.23245	1
8	38404	562.23869	1
9	38424	562.23807	0
10	38434	562.23135	0
11	38452	562.2352900000001	1
12	38481	562.23536	1
13	38491	562.2375900000001	0
14	38549	562.23786	1
15	38578	562.2316599999999	0
16	38588	562.23743	1
17	38617	562.22687	1
18	38646	562.23472	1
19	38656	562.2351	0
20	38666	562.22996	0
21	38694	562.22639	1
22	38713	562.22741	0
23	38732	562.2276400000001	1
24	38751	562.22792	0
25	38790	562.2278	0
26	38809	562.22582	1
27	38828	562.22791	0
28	38847	562.23064	1
29	38867	562.23165	0
30	38877	562.23808	0
31	38887	562.23285	0
32	38897	562.23603	0
33	38907	562.2363	0
34	38917	562.2377299999999	0
35	38937	562.23892	1
36	38947	562.22599	0
37	38966	562.22675	0
38	38985	562.22743	0
39	39012	562.22503	1
40	39031	562.2285400000001	0
41	39039	562.23788	1
42	39049	562.22757	0
43	39068	562.2321599999999	0
44	39078	562.23641	0
45	39088	562.22464	0
46	39107	562.22562	1
47	39126	562.22835	0
48	39134	562.22847	1
49	39142	562.2286	1
50	39150	562.22933	1
51	39160	562.22997	0
52	39180	562.238	1
53	39190	562.23494	1
54	39200	562.2347	1
55	39220	562.2339099999999	1
56	39230	562.23717	0
57	39240	562.23721	1
58	39250	562.23897	0
59	39260	562.23878	0
60	39299	562.2280900000001	0
61	39337	562.23298	0
62	39347	562.2329	0
63	39357	562.23697	1
64	39367	562.23774	0
65	39377	562.23906	1
66	39426	562.2343099999999	1
67	39436	562.2259	0
68	39455	562.22699	0
69	39474	562.2271599999999	0
70	39493	562.23825	1
71	39503	562.2244900000001	0
72	39541	562.23904	1
73	39551	562.22466	0
74	39570	562.2248	1
75	39589	562.22453	0
76	39608	562.22807	0
77	39627	562.22862	0
78	39635	562.23004	0
79	39645	562.23514	0
80	39655	562.23582	0
81	39665	562.22505	1
82	39694	562.2364299999999	1
83	39704	562.2314200000001	0
84	39714	562.2343900000001	0
85	39754	562.23101	1
86	39764	562.23607	0
87	39774	562.2372799999999	0
88	39794	562.22487	0
89	39832	562.2258	0
90	39870	562.22654	0
91	39889	562.22667	1
92	39908	562.22678	0
93	39927	562.2274	0
94	39965	562.2282299999999	0
95	39984	562.22883	0
96	39992	562.22945	0
97	40002	562.23223	0
98	40012	562.23263	0
99	40022	562.23873	0
100	40032	562.23318	0
101	40042	562.23424	0
102	40052	562.23824	1
103	40062	562.2334400000001	0
104	40072	562.2336	0
105	40082	562.23407	0
106	40092	562.23557	0
107	40102	562.23686	0
108	40112	562.23665	0
109	40132	562.2378	0
110	40200	562.22925	1
111	40220	562.23019	0
112	40240	562.22589	0
113	40259	562.23787	0
114	40279	562.23364	0
115	40289	562.22628	0
116	40308	562.2357599999999	1
117	40318	562.2297	0
118	40328	562.2336799999999	0
119	40365	562.23177	0
120	40375	562.22586	1
121	40394	562.22765	0
122	40413	562.2291299999999	0
123	40423	562.2291799999999	0
124	40433	562.2292	1
125	40443	562.23928	1
126	40453	562.22942	1
127	40463	562.2314	1
128	40473	562.2302900000001	1
129	40483	562.23078	0
130	40493	562.2307900000001	1
131	40503	562.2309799999999	1
132	40513	562.2312900000001	0
133	40523	562.2317099999999	0
134	40533	562.2317	0
135	40543	562.23387	1
136	40563	562.2343400000001	1
137	40573	562.2355299999999	0
138	40583	562.23373	0
139	40593	562.23535	0
140	40603	562.23562	0
141	40613	562.2350700000001	1
142	40623	562.23765	1
143	40633	562.23645	0
144	40643	562.23888	1
145	40653	562.23345	0
146	40663	562.22527	1
147	40682	562.22583	0
148	40701	562.22897	1
149	40709	562.2323299999999	1
150	40719	562.2379599999999	0
151	40729	562.23117	0
152	40739	562.2348599999999	1
153	40749	562.2346200000001	0
