	Unnamed: 0	genome_id	resistant_phenotype
0	38180	1328449.3	0
1	38181	1328450.3	0
2	38330	562.2278200000001	0
3	38342	562.23244	0
4	38352	562.23267	0
5	38362	562.23563	0
6	38372	562.2356	0
7	38389	562.22824	0
8	38401	562.23245	0
9	38411	562.23869	1
10	38431	562.23807	0
11	38440	562.23135	0
12	38459	562.2352900000001	0
13	38488	562.23536	0
14	38498	562.2375900000001	0
15	38556	562.23786	0
16	38585	562.2316599999999	0
17	38595	562.23743	0
18	38631	562.22687	0
19	38653	562.23472	0
20	38663	562.2351	0
21	38673	562.22996	0
22	38708	562.22639	0
23	38727	562.22741	0
24	38746	562.2276400000001	0
25	38765	562.22792	0
26	38804	562.2278	0
27	38823	562.22582	0
28	38842	562.22791	0
29	38854	562.23064	0
30	38874	562.23165	0
31	38884	562.23808	0
32	38894	562.23285	0
33	38904	562.23603	0
34	38914	562.2363	0
35	38924	562.2377299999999	0
36	38944	562.23892	0
37	38961	562.22599	0
38	38980	562.22675	0
39	38999	562.22743	0
40	39026	562.22503	0
41	39037	562.2285400000001	0
42	39046	562.23788	0
43	39063	562.22757	0
44	39075	562.2321599999999	0
45	39085	562.23641	0
46	39102	562.22464	0
47	39121	562.22562	0
48	39132	562.22835	0
49	39167	562.22997	0
50	39187	562.238	1
51	39207	562.2347	1
52	39227	562.2339099999999	1
53	39237	562.23717	0
54	39247	562.23721	0
55	39257	562.23897	0
56	39267	562.23878	0
57	39313	562.2280900000001	0
58	39344	562.23298	0
59	39354	562.2329	0
60	39364	562.23697	0
61	39374	562.23774	0
62	39384	562.23906	0
63	39433	562.2343099999999	1
64	39450	562.2259	0
65	39469	562.22699	0
66	39488	562.2271599999999	0
67	39500	562.23825	0
68	39517	562.2244900000001	0
69	39548	562.23904	0
70	39565	562.22466	0
71	39584	562.2248	0
72	39603	562.22453	0
73	39622	562.22807	0
74	39633	562.22862	0
75	39642	562.23004	0
76	39652	562.23514	0
77	39662	562.23582	0
78	39679	562.22505	1
79	39701	562.2364299999999	0
80	39711	562.2314200000001	0
81	39721	562.2343900000001	0
82	39771	562.23607	0
83	39781	562.2372799999999	0
84	39808	562.22487	0
85	39846	562.2258	0
86	39884	562.22654	0
87	39903	562.22667	0
88	39922	562.22678	0
89	39941	562.2274	0
90	39979	562.2282299999999	0
91	39990	562.22883	0
92	39999	562.22945	0
93	40009	562.23223	0
94	40019	562.23263	0
95	40029	562.23873	0
96	40039	562.23318	0
97	40049	562.23424	0
