	Unnamed: 0	genome_id	resistant_phenotype
0	778	480119.5	1
1	839	470.659	1
2	850	470.733	0
3	861	470.731	0
4	876	470.679	1
5	889	470.678	1
6	902	470.677	1
7	915	470.675	1
8	930	470.722	1
9	960	470.718	1
10	975	470.720	1
11	990	470.715	1
12	1003	470.654	1
13	1014	470.758	0
14	1045	470.625	1
15	1060	470.700	1
16	1074	470.696	1
17	1088	470.695	1
18	1148	470.634	1
19	1191	470.651	1
20	1205	470.642	1
21	1218	470.641	1
22	1229	470.743	1
23	1240	470.742	1
24	1251	470.741	1
25	1262	470.763	1
26	1273	470.759	1
27	1284	470.757	1
28	1295	470.756	1
29	1306	470.755	1
30	1317	470.754	1
31	1328	470.748	1
32	1339	470.747	1
33	1350	470.746	1
34	1383	470.739	1
35	1408	470.685	1
36	1422	470.684	1
37	1435	470.676	1
38	1449	470.618	1
39	1463	470.620	1
40	1474	470.735	1
41	1485	470.734	1
42	1495	470.761	1
43	1506	470.753	1
44	1532	470.655	1
45	1547	470.640	1
46	1563	470.767	1
47	1578	470.765	1
48	1593	470.638	1
49	1623	470.636	1
50	1638	470.635	1
51	1653	470.633	1
52	1668	470.708	1
53	1696	470.652	1
54	1724	470.661	0
55	1737	470.658	0
56	1752	470.639	0
57	1783	470.624	1
58	1794	470.732	1
59	1805	470.730	1
60	1820	470.729	1
61	1831	470.737	1
62	1844	470.648	1
63	1857	470.647	1
64	1870	470.646	1
65	1883	470.645	1
66	1896	470.644	1
67	1909	470.643	1
68	1935	470.653	1
69	1959	470.762	1
70	1974	470.768	1
71	1985	470.752	1
72	1996	470.751	1
73	2037	470.760	1
74	2048	470.750	1
75	2059	470.749	1
76	2070	470.745	1
77	2086	470.612	1
78	2101	470.613	1
79	2116	470.711	1
80	2131	470.710	1
81	2161	470.702	1
82	2176	470.701	1
83	2232	470.674	1
84	2246	470.673	1
85	2291	470.627	1
86	2306	470.712	1
87	2321	470.709	1
88	2336	470.706	1
89	2351	470.705	1
90	2366	470.704	1
91	2381	470.703	1
92	2396	470.699	1
93	2412	470.687	1
94	2426	470.686	1
95	2440	470.681	1
96	2453	470.657	1
97	2466	405416.6	1
98	2493	509173.8	1
99	2513	903895.3	1
100	2544	903905.3	1
101	2557	903906.3	1
102	2613	1409926.6	1
103	2651	903920.3	1
104	2667	903904.3	1
105	2683	903896.3	1
106	2715	903922.3	0
107	2731	903923.3	1
108	2747	903927.3	1
109	2762	903908.3	0
110	2777	903936.3	1
111	2792	903898.3	1
112	2814	903909.3	1
113	2846	903902.3	1
114	2862	903889.3	1
115	2894	903903.3	1
116	2910	903894.3	1
117	2947	1398943.3	1
118	2976	1398948.3	1
119	2998	1398950.3	1
120	3019	1398952.3	1
121	3030	1398953.3	1
122	3041	1398954.3	1
123	3097	1398959.3	1
124	3132	1398961.3	0
125	3166	1398964.3	0
126	3183	1398965.4	1
127	3192	1398966.3	1
128	3208	1398967.3	1
129	3243	1398970.3	1
130	3258	470.1334	1
131	3281	1398971.3	0
132	3305	1398972.3	0
133	3343	470.1336	1
134	3396	1398976.3	1
135	3420	470.1335	1
136	3435	470.1333	1
137	3447	1398978.3	1
