	Unnamed: 0	genome_id	resistant_phenotype
0	155789	1418256.3	0
1	155993	1418255.3	0
2	156076	1418251.3	1
3	156690	1418253.3	0
4	157273	1418252.3	1
5	157505	1418254.3	0
6	172449	83331.31	0
9	190055	1400872.3	1
11	190087	1400873.3	0
12	190103	1400874.3	1
23	190280	1417012.3	0
24	190296	1400884.3	1
26	190328	1400886.3	1
28	190360	1400887.3	1
32	190457	1417017.3	1
33	190473	1417018.3	1
34	190489	1400891.3	1
35	190506	1417019.3	1
36	190522	1400893.3	0
39	190570	1417021.3	0
40	190586	1400895.3	0
43	190637	1400899.3	0
44	190654	1400902.3	0
45	190671	1400904.3	0
46	190688	1400907.3	0
47	190704	1400908.3	0
50	190754	1400911.3	0
53	190805	1417027.3	1
54	190822	1400914.3	1
56	190856	1400916.3	0
58	190889	1400920.3	1
59	190906	1400921.3	0
67	191059	1417031.3	1
70	191110	1400929.3	0
72	191144	1400931.3	0
73	191161	1400932.3	1
75	191195	1400934.4	0
76	191212	1400935.3	1
80	191280	1400939.3	1
83	192222	1354160.3	0
85	192330	1354132.3	0
88	195371	1455283.3	1
89	195381	1455284.3	1
90	195391	1455285.3	1
91	195401	1455286.3	1
92	195411	1455287.3	1
93	195421	1455288.3	1
94	195431	1455289.3	1
95	195441	1455290.3	1
96	195451	1455291.3	0
97	195461	1455292.3	0
98	195470	1455293.3	0
99	195480	1455294.3	1
100	195490	1455295.3	1
101	195500	1455302.3	0
102	195510	1455305.3	0
103	195530	1455308.3	0
104	195540	1455311.3	0
105	195550	1455312.3	1
106	195560	1455263.3	0
107	195575	1455266.3	1
108	195585	1455268.3	0
109	195595	1455269.3	0
110	195605	1455270.3	0
111	195625	1455274.3	0
112	195640	1455276.3	0
113	195650	1455278.3	1
115	195692	1295802.3	0
117	195724	1295804.3	0
120	195772	1295807.3	0
121	195788	1295808.3	0
122	195804	1402587.3	0
123	195820	1402588.3	0
124	195836	1402589.3	0
125	195852	1295797.3	0
126	195868	1402590.3	0
127	195884	1402591.3	0
128	195900	1402592.3	0
129	195916	1402593.3	0
130	195932	1402595.3	0
131	195948	1402596.3	0
132	195964	1402597.3	0
133	195980	1418250.3	0
134	195996	1402598.3	0
136	196028	1402599.3	0
137	196044	1402600.3	0
138	196060	1402601.3	0
139	196076	1402602.3	0
143	196156	1402585.3	0
144	196172	1402586.3	0
145	197526	1421920.3	1
146	197531	1421921.3	0
147	197596	1422029.3	1
148	197601	1422030.3	1
149	197617	1421928.3	0
150	197784	1421932.3	0
151	197884	1422100.3	1
152	197893	1422104.3	0
153	197904	1422107.3	1
154	197927	1421937.3	0
155	197952	1421945.3	1
156	197962	1421947.3	1
157	197976	1421951.3	0
158	197985	1421954.3	0
159	197993	1421956.3	0
160	198000	1421957.3	0
161	198015	1421962.3	0
162	198026	1421966.3	0
163	198035	1421968.3	0
164	198049	1421971.3	0
167	198257	1324220.3	0
168	198266	1324221.3	0
170	198293	1324223.3	0
171	198307	1324224.3	0
172	198325	1267355.3	0
173	198337	1324225.3	0
174	198346	1324226.3	0
175	198355	1324227.3	0
176	198364	1324228.3	0
177	198378	1324229.3	0
178	198391	1324230.3	0
179	198400	1324231.3	0
180	198414	1324232.3	1
181	198432	1267356.3	1
183	198481	1267357.3	0
185	198531	1267359.3	1
187	198566	1324237.3	1
188	198579	1267360.3	0
190	198605	1324239.3	0
191	198614	1324240.3	0
192	198628	1324241.3	0
193	198641	1324242.3	0
194	198650	1267361.3	0
195	198664	1324243.3	1
197	198700	1324245.3	0
198	198718	1324246.3	0
199	198731	1324247.3	0
200	198745	1324248.3	1
