	Unnamed: 0	genome_id	resistant_phenotype
0	38210	1328432.3	0
1	38241	1328434.3	0
2	38257	1438684.3	1
3	38274	1438685.3	1
4	38290	1438686.3	0
5	38310	562.2256	0
6	38328	562.2278200000001	0
7	38340	562.23244	0
8	38350	562.23267	0
9	38360	562.23563	0
10	38370	562.2356	0
11	38387	562.22824	0
12	38399	562.23245	0
13	38409	562.23869	1
14	38429	562.23807	0
15	38438	562.23135	0
16	38457	562.2352900000001	0
17	38486	562.23536	1
18	38496	562.2375900000001	0
19	38554	562.23786	0
20	38583	562.2316599999999	0
21	38593	562.23743	0
22	38629	562.22687	0
23	38651	562.23472	0
24	38661	562.2351	0
25	38671	562.22996	0
26	38706	562.22639	0
27	38725	562.22741	0
28	38744	562.2276400000001	0
29	38763	562.22792	0
30	38802	562.2278	0
31	38821	562.22582	1
32	38840	562.22791	0
33	38852	562.23064	0
34	38872	562.23165	0
35	38882	562.23808	0
36	38892	562.23285	0
37	38902	562.23603	0
38	38912	562.2363	0
39	38922	562.2377299999999	0
40	38942	562.23892	0
41	38959	562.22599	0
42	38978	562.22675	0
43	38997	562.22743	0
44	39024	562.22503	1
45	39035	562.2285400000001	1
46	39044	562.23788	0
47	39061	562.22757	0
48	39073	562.2321599999999	0
49	39083	562.23641	0
50	39100	562.22464	0
51	39119	562.22562	0
52	39130	562.22835	0
53	39138	562.22847	0
54	39146	562.2286	0
55	39155	562.22933	0
56	39165	562.22997	1
57	39185	562.238	0
58	39195	562.23494	1
59	39205	562.2347	0
60	39225	562.2339099999999	1
61	39235	562.23717	1
62	39245	562.23721	1
63	39255	562.23897	0
64	39265	562.23878	0
65	39311	562.2280900000001	0
66	39342	562.23298	0
67	39352	562.2329	0
68	39372	562.23774	0
69	39382	562.23906	0
70	39431	562.2343099999999	1
71	39448	562.2259	0
72	39467	562.22699	0
73	39486	562.2271599999999	0
74	39498	562.23825	0
75	39515	562.2244900000001	0
76	39546	562.23904	0
77	39563	562.22466	0
78	39582	562.2248	0
79	39601	562.22453	0
80	39620	562.22807	0
81	39631	562.22862	0
82	39640	562.23004	0
83	39650	562.23514	0
84	39660	562.23582	0
85	39677	562.22505	0
86	39699	562.2364299999999	0
87	39709	562.2314200000001	0
88	39719	562.2343900000001	0
89	39759	562.23101	0
90	39769	562.23607	0
91	39779	562.2372799999999	0
92	39806	562.22487	0
93	39844	562.2258	0
94	39882	562.22654	0
95	39901	562.22667	0
96	39920	562.22678	0
97	39939	562.2274	0
98	39977	562.2282299999999	0
99	39988	562.22883	0
100	39997	562.22945	0
101	40007	562.23223	0
102	40017	562.23263	0
103	40027	562.23873	0
104	40037	562.23318	0
105	40047	562.23424	0
106	40057	562.23824	0
107	40067	562.2334400000001	0
108	40077	562.2336	0
109	40087	562.23407	0
110	40097	562.23557	0
111	40107	562.23686	0
