	genome_id	resistant_phenotype
322026	1313.17702	0
322031	1313.17710	0
322036	1313.17706	1
322041	1313.17709	0
322046	1313.8496	1
322051	1313.8378	1
322066	1313.8503	0
322071	1313.8504	0
322076	1313.8505	0
322081	1313.8594	1
322086	1313.8595	1
322091	1313.7669	1
322096	1313.8389	1
322106	1313.8489	0
322111	1313.8380	1
322116	1313.8491	0
322121	1313.8492	1
322126	1313.8534	0
322131	1313.8232	0
322136	1313.8381	1
322141	1313.8233	0
322146	1313.8383	0
322151	1313.8234	1
322156	1313.8235	1
322166	1313.8236	0
322171	1313.8302	1
322181	1313.8303	1
322186	1313.9228	0
322191	1313.8684	0
322196	1313.9318	1
322206	1313.9359	0
322211	1313.8703	0
322216	1313.8704	1
322221	1313.8850	1
322226	1313.8851	1
322231	1313.8918	0
322236	1313.8767	1
322241	1313.8706	0
322246	1313.9137	0
322251	1313.9048	0
322256	1313.8705	0
322261	1313.8707	1
322271	1313.9160	1
322276	1313.8685	0
322281	1313.8686	0
322286	1313.9190	1
322291	1313.8938	1
322296	1313.8789	1
322301	1313.8852	1
322306	1313.9324	0
322311	1313.8961	0
322326	1313.9049	0
322331	1313.8688	1
322336	1313.9209	0
322341	1313.9356	0
322346	1313.8823	0
322351	1313.8824	0
322356	1313.9110	0
322361	1313.8666	0
322366	1313.9302	1
322371	1313.8998	0
322376	1313.8721	0
322386	1313.9429	0
322391	1313.8981	0
322401	1313.8644	1
322406	1313.8793	0
322411	1313.8794	0
322421	1313.8897	1
322431	1313.8825	0
322436	1313.9124	0
322441	1313.9268	0
322446	1313.9269	1
322456	1313.9068	1
322461	1313.9270	0
322466	1313.9125	0
322471	1313.9126	0
322476	1313.9069	0
322481	1313.9320	0
322486	1313.8999	1
322491	1313.8689	1
322496	1313.8667	0
322501	1313.8835	0
322506	1313.8722	1
322511	1313.9271	1
322516	1313.8854	0
322521	1313.8879	1
322526	1313.9345	1
322531	1313.8769	0
322536	1313.9363	0
322541	1313.9093	0
322546	1313.9094	0
322556	1313.9346	1
322561	1313.8743	0
322571	1313.9095	1
322576	1313.9096	0
322581	1313.8646	0
322586	1313.9097	0
322591	1313.8885	1
322596	1313.8624	0
322601	1313.9235	0
322606	1313.8827	0
322611	1313.9079	1
322616	1313.8856	0
322621	1313.8857	0
322626	1313.9245	0
322631	1313.9304	0
322636	1313.9212	0
322641	1313.9305	0
322656	1313.9128	0
322661	1313.8606	0
322666	1313.8886	1
322676	1313.9313	0
322681	1313.9362	0
322686	1313.8806	0
322691	1313.8807	1
322696	1313.8607	0
322701	1313.8608	0
322706	1313.9325	1
322716	1313.8828	0
322721	1313.8625	1
322726	1313.9272	1
322731	1313.9193	1
322736	1313.9274	1
322741	1313.8668	0
322746	1313.9152	0
322751	1313.9080	0
322756	1313.8898	1
322761	1313.8899	0
322766	1313.9194	1
322771	1313.9021	1
322776	1313.8723	0
322781	1313.8758	0
322786	1313.9022	0
322791	1313.8919	0
322796	1313.9364	1
322801	1313.8940	1
