	Unnamed: 0	genome_id	resistant_phenotype
0	543	470.2428	1
1	570	470.2431	1
2	588	470.2433	1
3	615	470.2155	1
4	651	470.2159	1
5	738	470.2168	1
6	747	470.2437	1
7	766	480119.5	1
8	789	1116234.3	1
9	834	470.659	1
10	847	470.733	1
11	858	470.731	1
12	871	470.679	1
13	885	470.678	1
14	898	470.677	1
15	911	470.675	1
16	926	470.722	1
17	956	470.718	1
18	971	470.720	1
19	986	470.715	1
20	999	470.654	1
21	1011	470.758	0
22	1040	470.625	1
23	1056	470.700	1
24	1070	470.696	1
25	1084	470.695	1
26	1143	470.634	1
27	1187	470.651	1
28	1201	470.642	1
29	1214	470.641	1
30	1226	470.743	0
31	1237	470.742	0
32	1248	470.741	0
33	1259	470.763	1
34	1270	470.759	1
35	1281	470.757	1
36	1292	470.756	1
37	1303	470.755	1
38	1314	470.754	1
39	1325	470.748	1
40	1336	470.747	1
41	1347	470.746	1
42	1380	470.739	1
43	1404	470.685	1
44	1418	470.684	1
45	1431	470.676	1
46	1445	470.618	1
47	1459	470.620	1
48	1471	470.735	1
49	1482	470.734	1
50	1493	470.761	1
51	1503	470.753	1
52	1528	470.655	1
53	1542	470.640	1
54	1558	470.767	1
55	1574	470.765	1
56	1588	470.638	1
57	1618	470.636	1
58	1633	470.635	1
59	1648	470.633	1
60	1664	470.708	1
61	1692	470.652	1
62	1719	470.661	1
63	1733	470.658	1
64	1747	470.639	1
65	1778	470.624	1
66	1791	470.732	0
67	1828	470.737	0
68	1840	470.648	1
69	1853	470.647	1
70	1866	470.646	1
71	1879	470.645	1
72	1892	470.644	1
73	1905	470.643	1
74	1931	470.653	1
75	1956	470.762	1
76	1970	470.768	1
77	1982	470.752	1
78	1993	470.751	1
79	2034	470.760	1
80	2045	470.750	1
81	2056	470.749	1
82	2067	470.745	1
83	2081	470.612	1
84	2097	470.613	1
85	2112	470.711	1
86	2127	470.710	1
87	2157	470.702	1
88	2172	470.701	1
89	2228	470.674	1
90	2242	470.673	1
91	2286	470.627	1
92	2302	470.712	1
93	2317	470.709	1
94	2332	470.706	1
95	2347	470.705	1
96	2362	470.704	1
97	2377	470.703	1
98	2392	470.699	1
99	2407	470.687	0
100	2422	470.686	1
101	2436	470.681	1
102	2449	470.657	1
103	2464	405416.6	1
104	2482	509173.8	0
105	2541	903905.3	1
106	2554	903906.3	1
107	2611	1409926.6	1
108	2942	1398943.3	1
109	2972	1398948.3	1
110	2995	1398950.3	1
111	3016	1398952.3	0
112	3027	1398953.3	0
113	3094	1398959.3	1
114	3129	1398961.3	1
115	3163	1398964.3	1
116	3179	1398965.4	0
117	3204	1398967.3	1
118	3240	1398970.3	1
119	3254	470.1334	1
120	3291	470.1341	1
121	3302	1398972.3	0
122	3338	470.1336	0
123	3393	1398976.3	1
124	3416	470.1335	1
125	3431	470.1333	1
126	3443	1398978.3	1
127	3487	1398982.3	1
128	3521	1398985.3	0
129	3532	1398986.3	0
130	3542	1398987.3	1
131	3552	1398988.3	1
132	3673	470.7338	1
133	3694	470.7340	1
134	3724	470.7343	1
135	3744	470.7345	1
136	3755	470.7346	1
137	3765	470.7347	1
138	3775	470.7348	1
139	3785	470.7349	1
140	3809	470.7350	1
141	3827	470.1752	1
142	3854	470.1756	1
143	3905	470.6236	1
144	3919	470.6235	1
145	3933	470.6234	1
146	3947	470.6233	1
147	3961	470.6246	1
148	4003	470.6232	1
149	4045	470.6243	1
150	4059	470.6244	1
151	4073	470.6229	1
152	4087	470.6228	1
153	4101	470.6226	1
154	4115	470.6242	1
155	4143	470.6227	1
156	4157	470.6225	1
157	4171	470.6223	1
158	4185	470.6240	1
159	4199	470.6221	1
160	4213	470.6239	1
161	4227	470.6224	1
162	4241	470.6220	1
163	4255	470.6238	1
164	4269	470.6222	1
165	4297	470.6219	1
166	4311	470.6215	1
167	4325	470.6237	1
168	4339	470.6217	1
169	4353	470.6216	1
170	4367	470.6214	1
171	4381	470.6212	1
172	4395	470.6196	1
173	4423	470.6213	1
174	4451	470.6206	1
175	4465	470.6210	1
176	4479	470.6203	1
177	4493	470.6184	1
178	4521	470.6202	1
179	4549	470.6209	1
180	4563	470.6183	1
181	4577	470.6208	1
182	4591	470.6193	1
183	4605	470.6201	1
184	4619	470.6204	1
185	4647	470.6207	1
186	4661	470.6182	1
187	4703	470.6179	0
188	4717	470.6177	1
189	4745	470.6178	1
190	4759	470.6176	1
191	4773	470.6174	1
192	4787	470.6175	1
193	4801	470.6173	1
194	4815	470.6190	1
195	4829	470.6189	1
196	4843	470.6200	1
197	4857	470.6188	1
198	4871	470.6199	1
199	4885	470.6198	1
200	4899	470.6187	1
201	4913	470.6186	1
202	4927	470.6172	1
203	4941	470.6171	1
204	4955	470.6197	1
205	4969	470.6170	1
206	4983	470.6185	1
207	4996	470.3765	0
208	5010	470.3768	1
209	5024	470.3767	1
210	5038	470.3764	1
211	5052	470.3771	1
212	5066	470.3769	1
213	5080	470.3770	1
214	5094	470.3772	1
215	5125	470.2845	1
216	5143	470.2846	1
217	5161	470.2843	1
218	5179	470.2844	1
219	5197	470.2847	1
220	5296	470.4702	1
221	5346	470.4704	1
222	5371	470.4901	1
223	6722	470.5040	1
224	6816	470.1745	1
225	6832	470.1749	1
226	6852	470.7374	1
227	6871	470.7375	1
228	6890	470.7376	1
229	6909	470.7377	1
230	6966	470.7380	0
231	6985	470.7381	1
232	7004	470.7382	1
233	7042	470.7384	1
234	7061	470.7385	1
235	7080	470.7386	1
236	7099	470.7387	1
237	7118	470.7388	1
238	7137	470.7389	1
239	7175	470.7391	1
240	7251	470.7395	1
241	7346	470.7400	0
242	7365	470.7401	1
243	7384	470.7402	1
244	7403	470.7403	1
245	7441	470.7405	1
246	7460	470.7406	1
247	7479	470.7407	1
248	7498	470.7408	1
249	7517	470.7409	1
250	7555	470.7411	1
251	7574	470.7412	1
252	7593	470.7413	1
253	7825	470.7417	0
255	7896	470.7419	0
256	7931	470.7420	0
257	7967	470.7421	0
258	8037	470.7423	1
259	8107	470.7425	1
260	8150	470.7427	0
261	8170	470.7428	0
262	8189	470.7429	0
263	8221	470.7430	0
264	8244	470.7431	0
265	8263	470.7432	1
266	8284	470.7433	0
267	8304	470.7434	0
268	8335	470.7435	0
269	8429	470.7438	0
270	8460	470.7439	0
271	8483	470.7440	0
272	8538	470.7442	0
273	8593	470.7444	0
274	8632	470.7446	0
275	8652	470.7447	0
276	8672	470.7448	0
277	8703	470.7449	1
278	8727	470.7450	0
279	8748	470.7451	0
280	8767	470.7452	0
282	8822	470.7454	0
283	8858	470.7456	0
284	8878	470.7457	0
285	8930	470.7459	0
286	8965	470.7460	1
287	8989	470.7461	0
288	9020	470.7462	1
289	9055	470.7463	1
290	9093	470.7464	1
291	9117	470.7465	0
292	9148	470.7466	0
293	9183	470.7467	0
294	9207	470.7468	0
296	9262	470.7470	0
297	9282	470.7471	0
298	9301	470.7472	0
300	9356	470.7474	0
301	9376	470.7475	0
302	9395	470.7476	0
303	9415	470.7477	0
304	9447	470.7478	0
305	9471	470.7479	0
306	9490	470.7480	0
307	9509	470.7481	0
308	9529	470.7482	0
309	9549	470.7483	0
312	9639	470.7486	0
313	9657	470.7487	0
314	9677	470.7488	0
315	9696	470.7489	0
316	9715	470.7490	0
317	9746	470.7491	0
318	9769	470.7492	0
319	9800	470.7493	0
320	9823	470.7494	0
321	9843	470.7495	0
322	9862	470.7496	0
323	9882	470.7497	0
324	9902	470.7498	0
325	9934	470.7499	0
326	9962	470.7500	0
327	10030	470.7502	1
331	10174	470.7506	0
333	10246	470.7508	0
334	10282	470.7509	0
335	10353	470.7511	1
339	10531	470.7516	0
340	10554	470.7517	0
342	10613	470.7519	0
343	10668	470.7521	0
344	10811	470.7527	0
345	10826	470.1555	0
346	10844	470.7528	0
347	10875	470.7529	0
348	10909	470.7530	0
349	10933	470.7531	0
350	10953	470.7532	0
351	10985	470.7533	0
352	11021	470.7534	0
353	11044	470.7535	0
354	11075	470.7536	1
355	11098	470.7537	0
357	11164	470.7539	0
358	11187	470.7540	0
359	11207	470.7541	0
361	11263	470.7543	0
362	11283	470.7544	0
363	11302	470.7545	0
364	11322	470.7546	0
365	11342	470.7547	0
366	11362	470.7548	0
368	11417	470.7550	0
370	11472	470.7552	0
371	11492	470.7553	0
372	11523	470.1557	0
373	11547	470.7554	0
375	11614	470.7556	0
376	11658	470.7559	0
377	11684	470.7558	0
378	11709	470.7560	0
379	11739	470.1560	1
380	11774	470.1553	1
381	11809	470.1554	1
382	11844	470.1551	0
383	11879	470.1359	0
384	11914	470.1552	0
385	11949	470.1550	0
387	12034	470.1549	0
388	12099	470.7564	0
389	12116	470.7565	0
390	12140	470.7566	0
391	12165	470.7567	0
392	12190	470.7568	0
393	12215	470.7569	0
395	12315	470.7573	1
396	12345	470.1556	0
397	12380	470.1558	0
399	12518	470.7577	0
400	12552	470.7578	1
401	12612	470.7580	0
402	12637	470.7581	1
403	12662	470.7582	1
404	12712	470.7584	1
406	12784	470.1561	1
407	12843	470.1563	1
408	12878	470.1564	1
409	12913	470.1565	1
411	16975	470.7773	0
416	17366	470.7788	0
417	17468	470.7792	1
425	17927	470.7808	1
428	18627	470.7832	1
429	18967	470.7845	0
430	19052	470.7848	0
432	19426	470.7861	0
433	19545	470.7866	0
435	19630	470.7869	1
438	19922	470.7883	1
439	20263	470.7901	1
440	20784	470.7928	0
442	21201	470.7949	0
445	21886	470.7982	1
446	22396	470.8008	1
447	22566	470.8017	1
448	22620	470.8020	0
449	22703	470.8024	1
450	23044	470.8041	1
451	23168	470.8047	1
452	23442	470.8061	0
453	23462	470.8062	0
454	23481	470.8063	0
455	23500	470.8064	0
456	23531	470.8065	1
457	23555	470.8066	0
458	23575	470.8067	0
459	23615	470.8069	0
460	23635	470.8070	0
461	23713	470.8072	1
462	23797	470.8075	1
463	23840	470.8077	1
464	23883	470.8079	0
465	23902	470.8080	1
466	23934	470.8081	0
468	24029	470.8084	0
469	24063	470.8085	0
471	24131	470.8087	1
472	24152	470.8088	1
473	24169	470.8089	1
475	24211	470.8091	1
476	24244	470.8092	1
478	24324	470.8095	1
480	24374	470.8097	1
481	24399	470.8098	1
486	24549	470.8104	1
489	24624	470.8107	1
490	24649	470.8108	1
492	25100	470.8113	1
493	25107	470.8114	0
494	25114	470.8116	0
495	25121	470.8117	0
496	25152	470.8120	0
497	25163	470.8121	0
498	25177	470.8123	0
499	25198	470.8125	0
500	25212	470.8127	0
