	Unnamed: 0	genome_id	resistant_phenotype
0	149918	1418256.3	0
1	150122	1418255.3	0
2	150205	1418251.3	1
3	150819	1418253.3	0
4	151402	1418252.3	1
5	151634	1418254.3	0
6	166578	83331.31	0
9	184184	1400872.3	1
11	184216	1400873.3	0
12	184232	1400874.3	1
23	184409	1417012.3	0
24	184425	1400884.3	1
26	184457	1400886.3	1
28	184489	1400887.3	1
32	184586	1417017.3	1
33	184602	1417018.3	1
34	184618	1400891.3	1
35	184635	1417019.3	1
36	184651	1400893.3	0
39	184699	1417021.3	0
40	184715	1400895.3	0
43	184766	1400899.3	0
44	184783	1400902.3	0
45	184800	1400904.3	0
46	184817	1400907.3	0
47	184833	1400908.3	0
50	184883	1400911.3	0
53	184934	1417027.3	1
54	184951	1400914.3	1
56	184985	1400916.3	0
58	185018	1400920.3	1
59	185035	1400921.3	0
67	185188	1417031.3	1
70	185239	1400929.3	0
72	185273	1400931.3	0
73	185290	1400932.3	1
75	185324	1400934.4	0
76	185341	1400935.3	1
80	185409	1400939.3	1
83	186351	1354160.3	0
85	186459	1354132.3	0
88	189510	1455284.3	1
89	189520	1455285.3	1
90	189540	1455287.3	1
91	189550	1455288.3	1
92	189560	1455289.3	1
93	189570	1455290.3	1
94	189580	1455291.3	0
95	189590	1455292.3	0
96	189599	1455293.3	0
97	189609	1455294.3	1
98	189619	1455295.3	1
99	189629	1455302.3	0
100	189639	1455305.3	0
101	189659	1455308.3	0
102	189679	1455312.3	1
103	189704	1455266.3	1
104	189714	1455268.3	0
105	189724	1455269.3	0
106	189734	1455270.3	0
107	189754	1455274.3	0
108	189769	1455276.3	0
109	189779	1455278.3	1
111	189821	1295802.3	0
113	189853	1295804.3	0
116	189901	1295807.3	0
117	189917	1295808.3	0
118	189933	1402587.3	0
119	189949	1402588.3	0
120	189965	1402589.3	0
121	189981	1295797.3	0
122	189997	1402590.3	0
123	190013	1402591.3	0
124	190029	1402592.3	0
125	190045	1402593.3	0
126	190061	1402595.3	0
127	190077	1402596.3	0
128	190093	1402597.3	0
129	190109	1418250.3	0
130	190125	1402598.3	0
132	190157	1402599.3	0
133	190173	1402600.3	0
134	190189	1402601.3	0
135	190205	1402602.3	0
139	190285	1402585.3	0
140	190301	1402586.3	0
141	191655	1421920.3	1
142	191660	1421921.3	0
143	191725	1422029.3	1
144	191730	1422030.3	1
145	191746	1421928.3	0
146	191913	1421932.3	0
147	192013	1422100.3	1
