	genome_id	resistant_phenotype
76958	1328424.3	1
76989	1328382.3	1
77030	1328384.3	0
77046	1328385.3	0
77061	1328386.3	0
77069	1328387.3	1
77197	1438717.3	1
77277	1438723.3	1
77293	1438724.3	1
77389	1438730.3	0
77506	1438737.3	1
77656	1438746.3	1
77707	1438749.3	1
77791	1438754.3	1
77808	1438755.3	1
77824	1438756.3	1
77841	1438757.3	1
77922	1438762.3	1
77956	1438764.3	1
77973	1438765.3	1
78007	1438767.3	1
78041	1438769.3	1
78075	1438771.3	1
78092	1438772.3	1
78108	1438773.3	1
78158	1438776.3	1
78388	573.13031	1
78407	573.13032	1
78426	573.13033	1
78465	573.13035	1
78484	573.13036	1
78524	573.13038	1
78582	573.13041	1
78621	573.13043	1
78678	573.13046	0
78698	573.13047	1
78756	573.13050	0
78835	573.13054	0
78875	573.13056	0
78934	573.13059	1
78974	573.13061	0
78993	573.13062	1
79013	573.13063	1
79033	573.13064	1
79229	573.13074	1
79287	573.13077	1
79325	573.13080	1
79424	573.13085	1
79463	573.13087	1
79540	573.13091	1
79599	573.13094	1
79619	573.13095	1
79698	573.13099	1
79718	573.13100	1
79737	573.13101	0
79756	573.13102	1
79776	573.13103	1
79796	573.13104	0
79834	573.13106	0
79854	573.13107	1
79970	573.13113	1
80010	573.13115	1
80029	573.13116	1
80048	573.13117	1
80068	573.13118	0
80108	573.13120	0
80166	573.13123	0
80185	573.13124	1
80205	573.13125	0
80224	573.13126	1
80263	573.13128	1
80283	573.13129	1
80381	573.13134	1
80401	573.13135	1
80440	573.13137	1
80479	573.13139	1
80518	573.13141	0
80578	573.13144	1
80676	573.13149	1
80695	573.13150	1
80714	573.13151	1
80851	573.13160	1
80888	573.13162	1
80946	573.13165	1
80965	573.13166	1
80984	573.13167	1
81003	573.13168	1
81023	573.13169	0
81041	573.13170	1
81060	573.13171	1
81080	573.13172	0
81119	573.13174	0
81199	573.13178	1
81277	573.13182	1
81317	573.13185	1
81336	573.13186	1
81356	573.13187	1
81472	573.13194	0
81492	573.13195	0
81512	573.13196	1
81570	573.13199	0
81668	573.13204	1
81898	573.13216	1
82092	573.13226	1
82112	573.13227	1
82152	573.13229	1
82210	573.13232	0
82343	573.13239	1
82402	573.13242	0
82440	573.13244	1
82478	573.13246	1
82556	573.13250	0
82576	573.13251	1
82635	573.13254	1
82773	573.13261	1
82791	573.13262	0
82811	573.13263	1
82831	573.13264	1
82851	573.13265	1
82909	573.13268	0
82928	573.13269	1
82948	573.13270	0
83065	573.13276	1
83124	573.13279	0
83222	573.13284	1
83242	573.13285	0
83261	573.13286	1
83301	573.13288	1
83360	573.13291	1
83439	573.13295	1
83458	573.13296	0
83477	573.13297	0
83497	573.13298	1
83557	573.13301	1
83576	573.13302	0
83616	573.13304	1
83636	573.13305	1
83655	573.13306	1
83694	573.13308	1
83713	573.13309	1
83791	573.13313	0
83810	573.13314	1
83830	573.13315	1
83850	573.13316	0
83870	573.13317	1
83908	573.13319	1
83928	573.13321	1
84063	573.13328	1
84081	573.13329	1
84120	573.13331	1
84140	573.13332	1
84200	573.13335	1
84336	573.13344	0
84802	573.13368	1
86585	573.13464	1
86605	573.13465	1
86624	573.13466	1
86643	573.13467	0
86681	573.13469	1
86719	573.13471	1
86739	573.13472	1
86758	573.13473	1
86777	573.13474	1
86816	573.13476	1
86876	573.13479	1
86896	573.13480	0
86916	573.13481	1
86995	573.13485	0
87015	573.13486	1
87035	573.13487	1
87055	573.13488	1
87132	573.13492	0
87152	573.13493	1
87171	573.13494	0
87191	573.13495	1
87210	573.13496	1
87229	573.13497	0
87268	573.13499	1
87288	573.13500	1
87366	573.13504	0
87424	573.13507	1
87443	573.13508	0
87462	573.13509	1
87501	573.13511	0
87521	573.13512	1
87539	573.13513	1
87558	573.13514	1
87597	573.13516	1
87655	573.13519	1
87694	573.13521	1
87714	573.13522	1
87791	573.13526	1
87811	573.13527	1
87928	573.13533	1
87947	573.13534	1
87986	573.13537	0
88005	573.13538	0
88025	573.13539	1
88044	573.13540	0
88064	573.13541	1
88084	573.13542	1
88123	573.13544	1
88142	573.13545	1
88201	573.13548	1
88220	573.13549	1
88320	573.13554	1
88340	573.13555	0
88359	573.13556	1
88379	573.13557	1
88398	573.13558	0
88437	573.13560	1
88456	573.13561	1
88574	573.13567	0
88593	573.13568	1
88633	573.13570	0
88672	573.13572	1
88731	573.13575	1
88750	573.13576	0
88770	573.13577	1
88809	573.13579	1
88829	573.13580	1
88849	573.13581	1
88869	573.13582	1
88888	573.13583	0
88946	573.13586	1
89003	573.13589	1
89022	573.13590	1
89041	573.13591	1
89101	573.13594	1
89159	573.13597	0
89197	573.13599	1
89331	573.13606	0
89350	573.13607	1
89389	573.13609	1
89408	573.13610	1
89428	573.13611	1
89467	573.13613	1
89565	573.13618	1
89585	573.13619	0
89605	573.13620	1
89625	573.13621	1
89701	573.13625	1
89720	573.13626	0
89739	573.13627	0
89759	573.13628	1
89797	573.13630	1
89817	573.13631	1
89835	573.13632	0
89855	573.13633	1
89913	573.13636	1
89933	573.13637	0
89952	573.13638	0
89970	573.13639	0
89990	573.13640	1
90010	573.13641	1
90029	573.13642	0
90107	573.13646	1
90127	573.13647	1
90186	573.13650	1
90204	573.13651	0
90223	573.13652	1
90301	573.13656	0
90320	573.13657	1
90339	573.13658	1
90438	573.13663	0
90457	573.13664	0
90496	573.13666	1
90515	573.13667	1
90554	573.13669	1
90593	573.13671	0
90612	573.13672	1
90651	573.13674	1
90671	573.13675	1
90708	573.13677	1
90727	573.13678	1
90902	573.13687	0
90920	573.13688	1
91038	573.13694	1
91057	573.13695	1
91076	573.13696	1
91154	573.13700	0
91173	573.13701	1
91192	573.13702	1
91212	573.13703	1
91312	573.13708	1
91331	573.13709	1
91350	573.13710	1
91389	573.13712	1
91409	573.13713	0
91429	573.13714	1
91469	573.13716	1
91489	573.13717	1
91509	573.13718	0
91529	573.13719	0
91548	573.13720	1
91604	573.13723	0
91664	573.13726	1
91683	573.13727	1
91740	573.13730	1
91759	573.13731	1
91837	573.13735	1
91914	573.13739	0
92009	573.13744	1
92028	573.13745	0
92067	573.13747	1
92127	573.13750	1
92206	573.13754	1
92265	573.13757	1
92285	573.13758	0
92324	573.13760	1
92364	573.13762	0
92403	573.13764	0
92441	573.13766	1
92461	573.13767	1
92560	573.13772	1
92600	573.13774	1
92639	573.13777	1
92659	573.13778	1
92679	573.13779	1
92834	573.13787	0
92872	573.13789	0
92931	573.13792	1
92970	573.13794	1
93009	573.13796	1
93105	573.13801	1
93124	573.13802	1
93143	573.13803	1
93162	573.13804	0
93181	573.13805	1
93219	573.13807	0
93276	573.13810	1
93335	573.13813	0
93374	573.13815	1
93413	573.13817	1
93432	573.13818	1
93472	573.13820	1
93491	573.13821	0
93530	573.13823	1
93569	573.13825	1
93589	573.13826	0
93687	573.13831	1
93707	573.13832	0
93745	573.13834	0
93784	573.13836	1
93823	573.13839	1
93861	573.13841	1
93900	573.13843	1
93919	573.13844	1
93938	573.13845	1
93997	573.13848	1
94074	573.13851	0
94094	573.13853	0
94170	573.13857	1
94190	573.13858	1
94209	573.13859	1
94288	573.13863	1
94308	573.13864	1
94327	573.13865	1
94347	573.13866	1
94366	573.13867	0
94424	573.13870	0
94483	573.13873	0
94501	573.13874	1
94617	573.13880	1
94655	573.13882	1
94674	573.13884	1
94693	573.13883	1
94733	573.13886	1
94831	573.13891	1
94928	573.13896	1
94947	573.13897	1
94986	573.13899	1
95005	573.13900	0
95025	573.13901	1
95065	573.13903	0
95142	573.13907	1
95182	573.13909	1
95239	573.13912	0
95316	573.13916	1
95354	573.13918	0
95432	573.13922	0
95508	573.13926	1
95527	573.13927	0
95546	573.13928	0
95565	573.13929	1
95584	573.13930	0
95656	573.13934	1
95674	573.13935	1
95731	573.13938	1
95750	573.13939	0
95768	573.13940	0
95786	573.13941	1
95826	573.13943	1
95845	573.13944	1
95865	573.13945	1
96038	573.13954	1
96055	573.13955	0
96073	573.13956	1
96092	573.13957	1
96130	573.13959	1
96282	573.13967	1
96320	573.13969	1
96340	573.13970	1
96360	573.13971	1
96380	573.13972	1
96457	573.13976	0
96515	573.13979	1
96535	573.13980	0
96571	573.13982	1
96590	573.13983	1
96628	573.13985	1
96766	573.13992	1
96826	573.13995	0
96944	573.14001	0
96963	573.14002	1
97061	573.14007	0
97081	573.14008	1
97100	573.14009	0
97120	573.14010	1
97139	573.14011	1
97178	573.14013	0
97218	573.14015	1
97237	573.14016	1
97255	573.14017	1
97292	573.14019	1
97369	573.14024	1
97389	573.14026	1
97485	573.14031	1
97542	573.14034	1
97561	573.14035	1
97600	573.14037	1
97619	573.14038	1
97638	573.14039	1
97676	573.14041	1
97695	573.14042	1
97735	573.14044	1
97755	573.14045	1
97774	573.14046	1
97794	573.14047	0
97871	573.14051	1
97946	573.14055	0
97965	573.14056	1
97984	573.14057	1
98023	573.14059	0
98062	573.14061	1
98082	573.14062	1
98102	573.14063	1
98180	573.14067	0
98200	573.14068	1
98257	573.14071	1
98297	573.14073	1
98316	573.14074	1
98336	573.14075	0
98373	573.14077	1
98392	573.14078	1
98430	573.14080	1
98468	573.14082	1
98546	573.14087	1
98565	573.14086	1
98660	573.14092	0
